element,position,is_captain,is_vice_captain,multiplier,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,in_dreamteam,id_x,total_assists,total_bonus,total_bps,total_clean_sheets,total_creativity,total_goals_conceded,total_goals_scored,total_ict_index,total_influence,total_minutes,total_own_goals,total_penalties_missed,total_penalties_saved,total_red_cards,total_saves,total_threat,total_yellow_cards,added,chance_of_playing_next_round,chance_of_playing_this_round,code,draft_rank,dreamteam_count,ep_next,ep_this,event_points,first_name,form,total_in_dreamteam,news,news_added,news_return,news_updated,points_per_game,second_name,squad_number,status,total_total_points,web_name,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,element_type,team,element_id,element_count,singular_name,singular_name_short,plural_name,plural_name_short,entry_id,entry_name,id_y,joined_time,player_first_name,player_last_name,short_name,waiver_pick,game_week
507,11,False,False,1,84,1,0,1,0,0,0,0,0,0,0,2,32,32.0,23.3,50.0,10.5,8,False,507,6,22,409,5,230.4,37,12,154.7,557.4,2081,0,0,0,0,0,761.0,2,2020-09-08T11:00:50.835148Z,100.0,0.0,75115,72,0,,,0,Callum,3.2,False,,2021-05-11T10:00:18.023961Z,,,5.2,Wilson,,a,134,Wilson,94,12,180,28,40,19,65,19,4,14,4,92,Forward,FWD,Forwards,FWD,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,1
278,12,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,278,1,3,696,19,10.0,28,0,54.9,538.6,3240,0,0,1,0,66,0.0,3,2020-08-13T09:27:17.013255Z,100.0,100.0,121160,81,0,,,12,Ederson,4.0,False,,2021-01-01T14:30:20.473224Z,,,4.4,Santana de Moraes,,a,160,Ederson,78,17,424,10,712,80,263,17,1,12,1,80,Goalkeeper,GKP,Goalkeepers,GKP,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,1
24,13,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,24,5,8,414,8,649.8,31,5,212.2,493.0,2554,1,0,0,0,0,978.0,1,2020-08-13T09:27:16.710740Z,100.0,100.0,223340,195,0,,,1,Bukayo,2.8,False,,2021-04-11T21:00:27.965611Z,,,3.6,Saka,,a,114,Saka,137,50,37,28,20,8,27,18,3,1,3,295,Midfielder,MID,Midfielders,MID,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,1
308,14,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,308,1,3,527,10,102.6,30,1,66.4,503.0,2585,0,0,0,0,0,56.0,0,2020-08-13T09:27:17.048567Z,100.0,100.0,184667,267,0,,,0,Victor,0.8,False,,2021-04-02T14:00:27.762902Z,,,3.5,Lindelöf,,a,102,Lindelöf,127,47,263,71,345,122,244,80,2,13,2,246,Defender,DEF,Defenders,DEF,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,1
276,15,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,276,9,10,458,14,536.5,23,10,248.3,638.2,2534,0,1,0,0,0,1319.0,4,2020-08-13T09:27:17.010874Z,100.0,100.0,103955,5,0,,,5,Raheem,3.2,False,,2021-05-18T22:00:22.750853Z,,,5.0,Sterling,,a,154,Sterling,60,18,45,33,8,3,13,9,3,12,3,295,Midfielder,MID,Midfielders,MID,166238,Bilbao Baggins,166625,2020-09-01T21:09:27.382849Z,Oliver,Bignall,OB,,1
431,1,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,9,5.0,0.0,0.0,0.5,1,False,431,0,11,634,10,0.0,44,0,74.5,745.4,3150,0,0,1,0,102,0.0,2,2020-08-13T09:27:17.195639Z,100.0,75.0,37096,286,0,,,9,Lukasz,3.2,False,,2021-05-20T08:30:22.485626Z,,,3.8,Fabianski,,a,133,Fabianski,37,12,692,73,689,72,221,12,1,19,1,80,Goalkeeper,GKP,Goalkeepers,GKP,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,1
490,2,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,490,0,10,481,10,73.4,25,2,81.1,515.0,1935,0,0,0,1,0,223.0,3,2020-09-01T11:01:39.401942Z,100.0,100.0,51090,246,0,,,1,Thiago,1.2,False,,2021-04-03T14:00:30.060120Z,,,4.0,Thiago,,a,92,Thiago Silva,105,38,298,86,173,34,195,54,2,5,2,246,Defender,DEF,Defenders,DEF,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,1
238,3,False,False,1,90,0,0,1,0,0,0,0,0,0,0,0,29,15.6,1.4,6.0,2.3,6,False,238,0,3,360,5,114.4,30,1,67.7,403.6,1816,0,0,0,0,0,157.0,2,2020-08-13T09:27:16.965329Z,100.0,100.0,218031,170,0,,,0,Çaglar,3.0,False,,2021-04-04T13:00:24.935459Z,,,2.6,Söyüncü,,a,59,Söyüncü,184,73,250,66,226,62,239,77,2,9,2,246,Defender,DEF,Defenders,DEF,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,1
362,4,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,15,16.8,18.5,2.0,3.7,2,False,362,2,4,404,8,271.8,51,0,71.4,306.8,2598,0,0,0,0,0,135.0,5,2020-08-13T09:27:17.112779Z,100.0,0.0,40146,292,0,,,0,Ryan,0.0,False,,2021-04-21T22:00:22.042619Z,,,2.7,Bertrand,,a,78,Bertrand,229,90,149,32,252,74,229,72,2,16,2,246,Defender,DEF,Defenders,DEF,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,1
302,5,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,302,14,36,870,13,1414.9,36,18,396.2,1292.6,3101,0,1,0,0,0,1253.0,6,2020-08-13T09:27:17.041560Z,,,141746,8,0,,,0,Bruno Miguel,4.6,True,,,,,6.6,Borges Fernandes,,a,244,Fernandes,2,1,1,1,11,4,1,1,3,13,3,295,Midfielder,MID,Midfielders,MID,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,1
390,6,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,10,14.0,46.8,35.0,9.6,2,False,390,11,26,777,13,1049.9,36,17,315.2,1052.2,3119,0,0,0,0,0,1046.0,0,2020-08-13T09:27:17.146116Z,100.0,100.0,85971,16,0,,,5,Heung-Min,4.2,True,,2021-03-14T20:00:21.893998Z,,,6.2,Son,,a,228,Son,6,3,8,5,16,6,5,4,3,17,3,295,Midfielder,MID,Midfielders,MID,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,1
284,7,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,284,8,17,479,6,539.1,16,9,177.7,539.4,1607,0,0,0,0,0,699.0,0,2020-08-13T09:27:17.020316Z,,,209244,65,0,,,6,Phil,4.2,False,,,,,4.8,Foden,,a,135,Foden,82,26,48,36,43,23,43,27,3,12,3,295,Midfielder,MID,Midfielders,MID,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,1
231,8,False,False,1,15,0,0,0,0,0,0,0,0,0,0,0,4,2.8,12.3,0.0,1.5,1,False,231,7,12,473,10,770.3,28,8,202.5,588.4,2093,0,0,0,0,0,668.0,4,2020-08-13T09:27:16.957441Z,100.0,100.0,172780,43,0,,,2,James,1.5,False,,2021-02-21T17:00:26.665350Z,,,4.3,Maddison,,a,133,Maddison,77,25,22,18,51,29,35,23,3,9,3,295,Midfielder,MID,Midfielders,MID,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,1
392,9,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,-1,2.8,5.8,35.0,4.4,2,False,392,5,5,238,4,258.4,18,3,87.7,322.4,1397,0,0,0,0,0,298.0,1,2020-08-13T09:27:17.148496Z,100.0,100.0,95715,45,0,,,1,Lucas,0.2,False,,2020-12-30T00:00:14.773116Z,,,2.7,Rodrigues Moura da Silva,,a,80,Lucas Moura,226,94,161,105,134,79,178,99,3,17,3,295,Midfielder,MID,Midfielders,MID,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,1
460,10,False,False,1,90,1,0,1,0,0,0,0,0,0,0,2,29,41.2,8.5,48.0,9.8,8,False,460,1,7,148,4,96.2,10,4,55.0,177.4,824,1,0,0,0,0,275.0,0,2020-08-13T09:27:17.230032Z,100.0,0.0,102057,18,0,,,0,Raúl,0.0,False,,2020-11-29T21:30:19.440583Z,,,4.3,Jiménez,,a,43,Jiménez,310,35,279,44,152,41,274,40,4,20,4,92,Forward,FWD,Forwards,FWD,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,1
437,11,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,0,5.4,11.8,63.0,8.0,2,False,437,5,19,345,6,350.1,25,10,190.2,517.8,1972,0,0,0,0,0,1038.0,3,2020-08-13T09:27:17.202885Z,100.0,100.0,57531,58,0,,,2,Michail,3.8,False,,2021-04-05T23:00:24.038406Z,,,4.5,Antonio,,a,118,Antonio,117,14,109,13,17,11,40,12,4,19,4,92,Forward,FWD,Forwards,FWD,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,1
305,12,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,305,0,1,218,4,0.0,12,0,27.5,275.4,1125,0,0,0,0,40,0.0,3,2020-08-13T09:27:17.045014Z,,,172649,150,0,,,2,Dean,1.2,False,,,,,3.4,Henderson,,a,44,Henderson,246,22,700,75,699,73,361,22,1,13,1,80,Goalkeeper,GKP,Goalkeepers,GKP,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,1
233,13,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,233,2,18,424,5,413.9,23,12,176.5,540.2,1452,0,1,0,0,0,814.0,1,2020-08-13T09:27:16.959672Z,,,173515,112,0,,,2,Kelechi,4.2,False,,,,,4.4,Iheanacho,,a,110,Iheanacho,104,13,80,8,35,17,47,16,4,9,4,92,Forward,FWD,Forwards,FWD,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,1
283,14,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,283,0,5,353,8,289.9,14,0,66.1,262.2,1473,0,0,0,0,0,108.0,0,2020-08-13T09:27:17.019142Z,100.0,100.0,206325,212,0,,,6,Oleksandr,2.0,False,,2020-12-14T19:00:18.566129Z,,,3.5,Zinchenko,,a,69,Zinchenko,253,97,137,28,255,75,232,73,2,12,2,246,Defender,DEF,Defenders,DEF,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,1
398,15,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,398,0,3,256,4,20.0,22,0,45.5,319.2,1486,1,0,0,0,0,114.0,1,2020-08-13T09:27:17.155622Z,,,173904,200,0,,,1,Davinson,0.2,False,,,,,2.4,Sánchez,,a,43,Sánchez,228,89,389,145,271,85,302,101,2,17,2,246,Defender,DEF,Defenders,DEF,166317,Capoue on your shoe,166704,2020-09-01T21:18:05.523343Z,George,Thompson,GT,,1
383,1,False,False,1,90,0,0,0,1,0,0,0,0,0,3,0,15,20.0,0.0,0.0,2.0,3,False,383,0,13,702,12,0.0,45,0,86.7,868.0,3420,0,0,0,0,114,0.0,0,2020-08-13T09:27:17.137730Z,100.0,100.0,37915,180,0,,,2,Hugo,3.5,False,,2020-12-05T03:00:19.701152Z,,,3.9,Lloris,,a,149,Lloris,12,6,709,80,709,79,186,7,1,17,1,80,Goalkeeper,GKP,Goalkeepers,GKP,169801,McGinn and Tonic,170199,2020-09-02T07:52:28.102398Z,Jonathan,Hall,JH,,1
17,2,False,False,1,90,0,0,1,0,0,0,0,0,0,0,0,25,12.8,2.5,2.0,1.7,6,False,17,4,4,483,8,486.0,27,1,112.7,444.6,2299,0,0,0,0,0,195.0,4,2020-08-13T09:27:16.701494Z,100.0,100.0,192895,215,0,,,6,Kieran,4.5,False,,2021-04-03T22:00:20.300277Z,,,3.6,Tierney,,a,96,Tierney,165,64,61,12,187,42,115,21,2,1,2,246,Defender,DEF,Defenders,DEF,169801,McGinn and Tonic,170199,2020-09-02T07:52:28.102398Z,Jonathan,Hall,JH,,1
11,3,False,False,1,90,0,0,1,0,0,0,0,1,0,0,0,23,9.8,26.4,4.0,4.0,5,False,11,3,17,421,7,351.8,24,1,94.7,362.8,2089,0,0,0,0,0,232.0,8,2020-08-13T09:27:16.691810Z,100.0,0.0,98745,317,0,,,0,Héctor,0.2,False,,2021-05-19T12:30:20.668794Z,,,3.8,Bellerín,,a,94,Bellerín,204,81,107,22,170,32,158,39,2,1,2,246,Defender,DEF,Defenders,DEF,169801,McGinn and Tonic,170199,2020-09-02T07:52:28.102398Z,Jonathan,Hall,JH,,1
102,4,False,False,1,5,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.5,2.0,0.3,1,False,102,2,12,518,13,374.8,20,1,101.2,488.4,2187,0,0,0,1,0,149.0,5,2020-08-13T09:27:16.803355Z,100.0,,41328,85,0,,,-2,César,2.0,False,,2021-05-23T20:00:24.592414Z,,,4.3,Azpilicueta,,a,113,Azpilicueta,128,48,81,17,217,57,124,24,2,5,2,246,Defender,DEF,Defenders,DEF,169801,McGinn and Tonic,170199,2020-09-02T07:52:28.102398Z,Jonathan,Hall,JH,,1
386,5,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,12,17.0,11.2,2.0,3.0,2,False,386,0,4,469,10,106.5,25,1,84.6,559.8,2240,1,0,0,0,0,178.0,2,2020-08-13T09:27:17.141336Z,100.0,100.0,55605,181,0,,,1,Toby,2.2,False,,2020-11-21T20:30:16.995842Z,,,3.5,Alderweireld,,a,88,Alderweireld,92,34,259,70,204,54,193,52,2,17,2,246,Defender,DEF,Defenders,DEF,169801,McGinn and Tonic,170199,2020-09-02T07:52:28.102398Z,Jonathan,Hall,JH,,1
4,6,False,False,1,90,1,0,1,0,0,0,0,1,0,0,0,19,36.6,15.3,54.0,10.6,7,False,4,3,11,358,10,325.2,26,10,161.3,489.8,2330,1,0,0,0,0,802.0,2,2020-08-13T09:27:16.676945Z,100.0,100.0,54694,3,0,,,3,Pierre-Emerick,2.8,False,,2021-04-12T08:30:26.681398Z,,,4.5,Aubameyang,,a,131,Aubameyang,136,49,101,71,34,18,52,31,3,1,3,295,Midfielder,MID,Midfielders,MID,169801,McGinn and Tonic,170199,2020-09-02T07:52:28.102398Z,Jonathan,Hall,JH,,1
37,7,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,37,12,13,531,12,1013.0,28,6,261.7,700.2,2183,0,0,0,0,0,905.0,6,2020-08-13T09:27:16.725760Z,100.0,100.0,114283,37,0,,,2,Jack,1.2,False,,2021-02-21T17:00:26.185544Z,,,5.2,Grealish,,a,135,Grealish,44,16,9,6,27,13,11,7,3,2,3,295,Midfielder,MID,Midfielders,MID,169801,McGinn and Tonic,170199,2020-09-02T07:52:28.102398Z,Jonathan,Hall,JH,,1
346,8,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,10,10.2,36.0,14.0,6.0,2,False,346,3,1,353,5,527.7,47,0,102.7,346.2,2573,0,0,0,0,0,152.0,4,2020-08-13T09:27:17.093871Z,100.0,100.0,47247,94,0,,,2,John,2.2,False,,2021-04-15T15:00:25.593890Z,,,2.3,Fleck,,a,70,Fleck,214,87,54,40,233,119,135,77,3,15,3,295,Midfielder,MID,Midfielders,MID,169801,McGinn and Tonic,170199,2020-09-02T07:52:28.102398Z,Jonathan,Hall,JH,,1
368,9,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,368,7,4,455,8,496.7,56,4,149.4,541.2,2764,0,0,0,0,0,457.0,3,2020-08-13T09:27:17.119949Z,100.0,100.0,91047,179,0,,,2,Stuart,2.6,False,,2021-02-04T17:00:26.143680Z,,,3.5,Armstrong,,a,115,Armstrong,103,36,59,44,77,45,71,43,3,16,3,295,Midfielder,MID,Midfielders,MID,169801,McGinn and Tonic,170199,2020-09-02T07:52:28.102398Z,Jonathan,Hall,JH,,1
282,10,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,282,5,16,453,11,440.2,17,9,178.4,462.4,2056,0,0,0,0,0,881.0,2,2020-08-13T09:27:17.017961Z,100.0,100.0,205651,13,0,,,6,Gabriel Fernando,3.2,False,,2020-12-25T12:30:19.809330Z,,,4.0,de Jesus,,a,115,Jesus,130,17,67,6,23,14,41,13,4,12,4,92,Forward,FWD,Forwards,FWD,169801,McGinn and Tonic,170199,2020-09-02T07:52:28.102398Z,Jonathan,Hall,JH,,1
164,11,False,False,1,88,1,0,1,0,0,0,0,0,0,0,2,34,38.4,13.7,34.0,8.6,8,False,164,6,21,528,11,302.2,39,16,245.9,740.0,2871,0,0,0,0,0,1420.0,3,2020-08-13T09:27:16.877778Z,100.0,100.0,177815,42,0,,,2,Dominic,3.4,False,,2021-04-12T20:00:19.890611Z,,,5.0,Calvert-Lewin,,a,165,Calvert-Lewin,36,5,131,17,6,4,16,5,4,7,4,92,Forward,FWD,Forwards,FWD,169801,McGinn and Tonic,170199,2020-09-02T07:52:28.102398Z,Jonathan,Hall,JH,,1
157,12,False,False,1,90,0,0,1,0,0,0,0,0,0,5,1,32,38.6,0.0,0.0,3.9,8,False,157,0,8,570,10,10.1,39,0,65.7,646.6,2742,0,0,0,0,89,0.0,1,2020-08-13T09:27:16.869327Z,100.0,100.0,111234,266,0,,,2,Jordan,4.6,False,,2021-04-02T14:00:27.450320Z,,,3.7,Pickford,,a,114,Pickford,47,15,419,5,675,68,230,14,1,7,1,80,Goalkeeper,GKP,Goalkeepers,GKP,169801,McGinn and Tonic,170199,2020-09-02T07:52:28.102398Z,Jonathan,Hall,JH,,1
268,13,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,268,1,3,155,4,99.9,4,4,47.3,125.8,554,0,1,0,0,0,254.0,0,2020-08-13T09:27:17.001318Z,100.0,100.0,37572,7,0,,,10,Sergio,3.2,False,,2021-05-14T22:00:21.902094Z,,,3.2,Agüero,,a,38,Agüero,287,31,266,41,118,38,256,38,4,12,4,92,Forward,FWD,Forwards,FWD,169801,McGinn and Tonic,170199,2020-09-02T07:52:28.102398Z,Jonathan,Hall,JH,,1
496,14,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,496,2,0,133,0,58.4,12,1,24.5,117.0,511,0,0,0,0,0,70.0,1,2020-09-03T11:05:34.372762Z,100.0,100.0,180184,51,0,,,5,Donny,1.6,False,,2021-03-05T14:30:26.830916Z,,,1.7,van de Beek,,a,32,van de Beek,358,153,335,175,324,162,369,168,3,13,3,295,Midfielder,MID,Midfielders,MID,169801,McGinn and Tonic,170199,2020-09-02T07:52:28.102398Z,Jonathan,Hall,JH,,1
279,15,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,279,0,1,150,3,46.9,13,1,24.7,156.0,797,0,0,0,0,0,44.0,4,2020-08-13T09:27:17.014429Z,100.0,100.0,126184,191,0,,,0,Nathan,0.5,False,,2021-01-03T19:00:22.353740Z,,,2.9,Aké,,a,29,Aké,329,126,345,118,361,132,368,128,2,12,2,246,Defender,DEF,Defenders,DEF,169801,McGinn and Tonic,170199,2020-09-02T07:52:28.102398Z,Jonathan,Hall,JH,,1
252,1,False,False,1,90,0,0,0,3,0,0,0,0,0,0,0,9,3.8,0.0,0.0,0.4,1,False,252,0,13,660,10,0.1,32,1,76.6,748.6,2970,0,0,1,0,84,17.0,1,2020-08-13T09:27:16.982109Z,100.0,100.0,116535,88,0,,,8,Alisson,7.2,False,,2021-02-03T23:00:31.034249Z,,,4.2,Ramses Becker,,a,140,Alisson,26,9,481,11,397,1,204,9,1,11,1,80,Goalkeeper,GKP,Goalkeepers,GKP,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,1
104,2,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,14,17.8,3.7,2.0,2.4,2,False,104,1,5,225,5,204.1,13,2,75.6,224.2,958,0,0,0,0,0,328.0,2,2020-08-13T09:27:16.805698Z,,,82263,96,0,,,0,Marcos,2.0,False,,,,,4.4,Alonso,,a,57,Alonso,278,109,187,41,117,13,217,66,2,5,2,246,Defender,DEF,Defenders,DEF,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,1
347,3,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,13,13.2,6.9,6.0,2.6,1,False,347,1,2,361,4,274.4,54,0,87.7,412.6,2700,0,0,0,0,0,190.0,6,2020-08-13T09:27:17.095137Z,100.0,100.0,63426,160,0,,,11,Enda,4.8,False,,2021-03-29T22:00:25.768298Z,,,1.9,Stevens,,a,56,Stevens,166,65,139,29,190,44,162,41,2,15,2,246,Defender,DEF,Defenders,DEF,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,1
459,4,False,False,1,90,0,0,1,0,0,0,0,0,0,0,2,29,22.0,0.0,0.0,2.2,8,False,459,0,7,606,10,40.1,51,1,82.0,692.2,3303,0,0,0,0,0,85.0,5,2020-08-13T09:27:17.228887Z,100.0,100.0,94147,265,0,,,1,Conor,1.2,False,,2020-11-13T02:00:22.377295Z,,,2.9,Coady,,a,106,Coady,51,13,351,123,304,100,199,55,2,20,2,246,Defender,DEF,Defenders,DEF,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,1
15,5,False,False,1,90,0,0,1,0,0,0,0,0,0,0,0,21,10.2,2.8,4.0,1.7,6,False,15,2,1,273,6,128.9,23,0,48.8,218.2,1714,0,0,0,0,0,142.0,2,2020-08-13T09:27:16.698315Z,100.0,100.0,154043,319,0,,,1,Ainsley,1.0,False,,2021-04-30T23:30:23.332819Z,,,2.6,Maitland-Niles,,a,68,Maitland-Niles,281,111,241,61,247,72,292,98,2,18,2,246,Defender,DEF,Defenders,DEF,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,1
119,6,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,119,3,3,264,7,355.2,21,4,138.5,337.4,1731,0,0,0,0,0,695.0,2,2020-08-13T09:27:16.823833Z,100.0,100.0,176413,20,0,,,5,Christian,2.8,False,,2021-04-05T07:30:29.938187Z,,,3.0,Pulisic,,a,82,Pulisic,205,82,96,68,45,25,75,46,3,5,3,295,Midfielder,MID,Midfielders,MID,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,1
468,7,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,468,0,9,228,4,188.3,15,9,125.7,387.4,1106,0,0,0,0,0,680.0,2,2020-08-13T09:27:17.238838Z,100.0,50.0,194634,60,0,,,1,Diogo,2.2,False,,2021-05-16T15:30:25.435101Z,,,4.5,Jota,,a,86,Jota,191,74,201,122,50,28,93,55,3,11,3,295,Midfielder,MID,Midfielders,MID,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,1
54,8,False,False,1,44,0,0,0,1,0,0,0,0,0,0,0,6,6.8,27.2,2.0,3.6,1,False,54,1,2,265,5,353.9,18,1,90.0,249.4,1584,0,0,0,0,0,300.0,0,2020-08-13T09:27:16.745584Z,100.0,100.0,39155,69,0,,,1,Adam,0.8,False,,2021-04-29T13:00:22.126322Z,,,1.9,Lallana,,a,58,Lallana,262,113,105,73,131,76,168,92,3,3,3,295,Midfielder,MID,Midfielders,MID,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,1
339,9,False,False,1,5,0,1,0,0,0,0,0,0,0,0,0,13,17.4,11.4,20.0,4.9,4,False,339,2,8,367,5,446.3,48,4,132.5,452.6,2426,0,0,0,0,0,425.0,3,2020-08-13T09:27:17.085536Z,100.0,100.0,179018,92,0,,,3,Miguel,2.5,False,,2021-02-27T23:00:25.662897Z,,,2.9,Almirón,,a,97,Almirón,161,61,71,51,87,50,83,50,3,14,3,295,Midfielder,MID,Midfielders,MID,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,1
388,10,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,7,8.0,22.5,21.0,5.2,2,False,388,14,40,880,12,659.1,39,23,355.9,1318.2,3083,0,0,0,0,0,1585.0,1,2020-08-13T09:27:17.143762Z,100.0,100.0,78830,6,0,,,10,Harry,5.5,True,,2021-04-20T15:00:22.791485Z,,,6.9,Kane,,a,242,Kane,1,1,35,1,3,2,3,1,4,17,4,92,Forward,FWD,Forwards,FWD,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,1
118,11,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,118,2,8,224,5,121.6,12,6,86.6,277.2,1031,0,0,0,0,0,483.0,0,2020-08-13T09:27:16.822632Z,100.0,100.0,173879,31,0,,,0,Tammy,0.0,False,,2021-03-05T00:00:28.696578Z,,,3.1,Abraham,,a,69,Abraham,245,27,244,37,71,30,188,32,4,5,4,92,Forward,FWD,Forwards,FWD,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,1
482,12,False,False,1,90,0,0,0,2,0,0,0,0,0,2,0,12,18.2,0.0,0.0,1.8,1,False,482,0,12,685,5,10.0,63,0,101.5,1001.0,3420,0,0,0,0,146,4.0,1,2020-08-20T13:01:20.559268Z,,,225321,380,0,,,9,Aaron,6.2,False,,,,,3.2,Ramsdale,,a,123,Ramsdale,8,4,388,1,434,3,131,3,1,15,1,80,Goalkeeper,GKP,Goalkeepers,GKP,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,1
91,13,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,91,3,16,395,9,321.6,43,12,199.4,595.2,2741,0,0,0,0,0,1085.0,0,2020-08-13T09:27:16.790244Z,100.0,100.0,60689,53,0,,,2,Chris,3.0,False,,2021-01-31T17:30:27.524314Z,,,4.2,Wood,,a,138,Wood,71,9,120,15,13,9,32,9,4,4,4,92,Forward,FWD,Forwards,FWD,174070,Dyche Dyche Baby,174474,2020-09-02T14:45:13.292727Z,Dominic,Rech,DR,,1
